Id,SalePrice
2734,140060.66512762068
2735,132183.0422223608
2736,136737.20711548466
2737,121429.85886409091
2738,137915.16923066735
2739,156759.07105216832
2740,135077.3995222593
2741,146259.7838966815
2742,154166.95354702752
2743,155751.3254078714
2744,163127.44536724058
2745,141333.97634555402
2746,136752.1616159823
2747,153264.26486265502
2748,126722.30978636758
2749,128611.61681220373
2750,125456.56696074015
2751,134917.42052047155
2752,202975.7293511165
2753,144820.68558187352
2754,204770.44172895708
2755,135311.87114148692
2756,95214.8290094308
2757,72141.35350733307
2758,86152.1087341542
2759,164414.41113298532
2760,122720.57295104727
2761,142151.29930657995
2762,144667.06572750187
2763,184941.48597376974
2764,151431.23518556138
2765,289841.05985333363
2766,124975.54396768878
2767,86833.87615731917
2768,130260.86617482454
2769,133098.99343009846
2770,143080.91280423198
2771,105725.19167272643
2772,111374.66039152989
2773,163969.76935693139
2774,141558.62104076787
2775,120829.63513362543
2776,144267.0496380885
2777,147752.32132103015
2778,106960.61396795406
2779,123883.08731141522
2780,97687.61429457128
2781,97486.69626295114
2782,96355.11770311375
2783,98072.00205480283
2784,121619.89633991651
2785,135851.67936916783
2786,69551.67449627895
2787,125190.76429061439
2788,73732.4100811742
2789,174880.74416285192
2790,93168.17236401273
2791,110924.75116229754
2792,54307.42304229703
2793,153890.49394119455
2794,98590.35564846997
2795,119257.97854985711
2796,99757.46237274846
2797,197143.70062607314
2798,106604.54557429174
2799,118073.28344937736
2800,69344.04034319971
2801,111539.84381009986
2802,129156.49916136077
2803,169274.79811830705
2804,129884.40338597714
2805,100135.07059298118
2806,82109.76847291613
2807,161208.98348172064
2808,146844.26704921632
2809,132052.751729668
2810,125635.28825505872
2811,159731.09533760417
2812,169763.65014610355
2813,156811.1415431751
2814,161561.848555421
2815,98073.87447667576
2816,237749.09750838138
2817,153113.40397843157
2818,129810.39470800242
2819,169138.441664703
2820,135697.48070070602
2821,105914.27713918583
2822,194941.1312168312
2823,302481.04821969557
2824,166004.07529277954
2825,149225.87470178766
2826,129196.2098894996
2827,138928.3929780978
2828,210041.793383093
2829,212153.58321742923
2830,224300.37139391838
2831,176609.37970610597
2832,239743.51227279418
2833,302674.76466218673
2834,219719.69357814683
2835,224957.22494413232
2836,191341.99287675665
2837,158292.34910405037
2838,149057.388018959
2839,174221.06213152336
2840,204070.9838721649
2841,205407.66537678972
2842,230729.43276089488
2843,148038.29175476765
2844,171928.44753493546
2845,126687.42725782494
2846,208446.78620125633
2847,209590.0463244055
2848,218777.4317922376
2849,196182.5249835353
2850,282495.7745616428
2851,217305.11835636786
2852,242100.24554858712
2853,236106.62970296975
2854,137967.0229631406
2855,199093.55131838663
2856,200703.018853141
2857,189741.28538738505
2858,204403.5807931568
2859,108147.49519186962
2860,121118.08029764117
2861,124178.88283001483
2862,186712.00884665194
2863,127288.02558341365
2864,241788.07639459465
2865,142336.57241928356
2866,142954.29367315804
2867,97932.32472795212
2868,96242.73701326837
2869,99214.14478859704
2870,119238.68289981813
2871,85937.86412753722
2872,50532.178254566126
2873,96017.46833666666
2874,136923.67958909192
2875,114002.85993602131
2876,164586.69770801842
2877,145035.8784864138
2878,162812.84423971537
2879,135545.30473390146
2880,102443.78628739668
2881,144568.42147215875
2882,175364.63682600553
2883,193253.67694066736
2884,206579.1790892084
2885,186104.41577085305
2886,227219.68966271184
2887,100360.80286211787
2888,141457.24201088405
2889,58449.360185918464
2890,80086.21269350179
2891,136817.67743340938
2892,44335.39970152064
2893,72135.9672144181
2894,54305.28626304901
2895,322609.74298258073
2896,276337.8527819896
2897,208659.69455888311
2898,151046.19351574464
2899,215765.092724732
2900,159357.01819306522
2901,212701.87044075635
2902,182311.98321736662
2903,329895.1276633702
2904,346305.8742372501
2905,87245.88547858602
2906,193969.92138696316
2907,114109.17499293933
2908,129151.6234551466
2909,153069.5944562851
2910,78252.49539762868
2911,83712.4919418114
2912,148881.40118472488
2913,84485.71261989632
2914,79830.33918580262
2915,86891.18190002983
2916,86216.49516163209
2917,165656.17794445704
2918,117908.29674781731
2919,228050.14602933722
