,Id,SalePrice,SalePrice2,School
895,2356,149000,99.0,Sawyer
896,2357,181000,99.0,Sawyer
897,2358,191750,99.0,
898,2359,128000,99.0,Sawyer
899,2360,120750,99.0,Sawyer
900,2361,145000,99.0,Sawyer
901,2362,300000,99.0,
902,2363,129000,99.0,Sawyer
903,2364,147000,99.0,Sawyer
904,2365,214000,99.0,High
905,2366,166000,99.0,High
906,2367,193800,99.0,High
907,2368,194000,99.0,High
908,2369,207500,99.0,High
909,2370,176500,99.0,High
910,2371,177000,99.0,High
911,2372,204000,99.0,High
912,2373,301000,99.0,
913,2374,312500,99.0,High
914,2375,279700,99.0,High
915,2376,255000,99.0,High
916,2377,373000,99.0,Sawyer
917,2378,143450,99.0,High
918,2379,240050,99.0,High
919,2380,162500,99.0,
920,2381,164000,99.0,High
921,2382,185000,99.0,Fellows
922,2383,188500,99.0,High
923,2384,255000,99.0,High
924,2385,158500,99.0,Fellows
925,2386,127000,99.0,Fellows
926,2387,127000,99.0,Fellows
927,2388,103000,99.0,
928,2389,124000,99.0,Fellows
929,2390,140500,99.0,
930,2391,137500,99.0,Fellows
931,2392,117600,99.0,Fellows
932,2393,163500,99.0,Fellows
933,2394,161000,99.0,Fellows
934,2395,224500,99.0,Fellows
935,2396,147000,99.0,
936,2397,200000,99.0,
937,2398,138500,99.0,Fellows
938,2399,64500,99.0,Fellows
939,2400,64000,99.0,Fellows
940,2401,112000,99.0,Fellows
941,2402,144000,99.0,Fellows
942,2403,126000,99.0,Northwood
943,2404,175000,99.0,
944,2405,158500,99.0,Northwood
945,2406,141000,99.0,Meeker
946,2407,131000,99.0,Meeker
947,2408,142100,99.0,Northwood
948,2409,120000,99.0,Meeker
949,2410,174850,99.0,Meeker
950,2411,116000,99.0,Meeker
951,2412,130000,99.0,Meeker
952,2413,129500,99.0,Meeker
953,2414,142000,99.0,Meeker
954,2415,128600,99.0,Meeker
955,2416,125000,99.0,Meeker
956,2417,136000,99.0,Meeker
957,2418,127000,99.0,Meeker
958,2419,115000,99.0,Meeker
959,2420,116900,99.0,Meeker
960,2421,153000,99.0,Meeker
961,2422,112500,99.0,
962,2423,138000,99.0,Meeker
963,2424,156000,99.0,
964,2425,301600,99.0,Meeker
965,2426,128500,99.0,Meeker
966,2427,148000,99.0,Meeker
967,2428,172000,99.0,Meeker
968,2429,120000,99.0,Meeker
969,2430,128500,99.0,Meeker
970,2431,102000,99.0,Meeker
971,2432,152000,99.0,
972,2433,140000,99.0,Meeker
973,2434,152000,99.0,Meeker
974,2435,156500,99.0,Meeker
975,2436,99000,99.0,Meeker
976,2437,125500,99.0,Meeker
977,2438,130000,99.0,Meeker
978,2439,103000,99.0,Meeker
979,2440,127500,99.0,Meeker
980,2441,89500,99.0,Meeker
981,2442,99900,99.0,Meeker
982,2443,130000,99.0,Meeker
983,2444,135000,99.0,Meeker
984,2445,85000,99.0,Meeker
985,2446,137000,99.0,Meeker
986,2447,184900,99.0,
987,2448,145000,99.0,Meeker
988,2449,114000,99.0,Meeker
989,2450,144100,99.0,Meeker
990,2451,124500,99.0,Meeker
991,2452,185000,99.0,Meeker
992,2453,104500,99.0,Meeker
993,2454,110000,99.0,Meeker
994,2455,136500,99.0,Fellows
995,2456,128250,99.0,Fellows
996,2457,135000,99.0,Fellows
997,2458,128000,99.0,Fellows
998,2459,113000,99.0,Fellows
999,2460,126000,99.0,
1000,2461,132000,99.0,Fellows
1001,2462,131750,99.0,Fellows
1002,2463,132500,99.0,Meeker
1003,2464,200000,99.0,Meeker
1004,2465,165000,99.0,Fellows
1005,2466,90000,99.0,Fellows
1006,2467,140000,99.0,
1007,2468,113000,99.0,Meeker
1008,2469,117000,99.0,Meeker
1009,2470,202500,99.0,High
1010,2471,212300,99.0,High
1011,2472,161000,99.0,High
1012,2473,99500,99.0,High
1013,2474,50000,99.0,Fellows
1014,2475,219000,99.0,High
1015,2476,108500,99.0,Middle
1016,2477,130000,99.0,Sawyer
1017,2478,158450,99.0,Sawyer
1018,2479,115400,99.0,Sawyer
1019,2480,165000,99.0,Sawyer
1020,2481,123000,99.0,
1021,2482,119900,99.0,Sawyer
1022,2483,115000,99.0,Sawyer
1023,2484,134500,99.0,
1024,2485,129000,99.0,
1025,2486,187000,99.0,Sawyer
1026,2487,158000,99.0,Sawyer
1027,2488,165250,99.0,Sawyer
1028,2489,150000,99.0,Sawyer
1029,2490,137000,99.0,Sawyer
1030,2491,89500,99.0,
1031,2492,182000,99.0,
1032,2493,216000,99.0,
1033,2494,130000,99.0,
1034,2495,109900,99.0,Middle
1035,2496,255000,99.0,Sawyer
1036,2497,154000,99.0,Middle
1037,2498,118000,99.0,Middle
1038,2499,80000,99.0,
1039,2500,130000,99.0,Middle
1040,2501,125000,99.0,Middle
1041,2502,136500,99.0,Middle
1042,2503,96000,99.0,Middle
1043,2504,228500,99.0,Sawyer
1044,2505,220000,99.0,Sawyer
1045,2506,250000,99.0,Edwards
1046,2507,360000,99.0,Edwards
1047,2508,246500,99.0,Edwards
1048,2509,217000,99.0,Edwards
1049,2510,212999,99.0,Edwards
1050,2511,175900,99.0,Edwards
1051,2512,191000,99.0,Edwards
1052,2513,207000,99.0,
1053,2514,279000,99.0,Edwards
1054,2515,139500,99.0,
1055,2516,175000,99.0,Edwards
1056,2517,146000,99.0,Edwards
1057,2518,147900,99.0,Edwards
1058,2519,235500,99.0,Edwards
1059,2520,217000,99.0,Edwards
1060,2521,190550,99.0,Edwards
1061,2522,217500,99.0,
1062,2523,131000,99.0,Edwards
1063,2524,153500,99.0,Edwards
1064,2525,160000,99.0,Edwards
1065,2526,134900,99.0,Edwards
1066,2527,130000,99.0,Edwards
1067,2528,120000,99.0,Edwards
1068,2529,127000,99.0,Edwards
1069,2530,117000,99.0,Edwards
1070,2531,270000,99.0,
1071,2532,213000,99.0,Edwards
1072,2533,200000,99.0,Edwards
1073,2534,228000,99.0,Edwards
1074,2535,275000,99.0,
1075,2536,211000,99.0,
1076,2537,246900,99.0,Edwards
1077,2538,179400,99.0,Edwards
1078,2539,173500,99.0,Edwards
1079,2540,167840,99.0,Edwards
1080,2541,168675,99.0,Edwards
1081,2542,167000,99.0,Edwards
1082,2543,118500,99.0,Edwards
1083,2544,110000,99.0,Middle
1084,2545,122000,99.0,Middle
1085,2546,110000,99.0,Middle
1086,2547,133500,99.0,Middle
1087,2548,141000,99.0,
1088,2549,171500,99.0,Middle
1089,2550,183850,99.0,Middle
1090,2551,140000,99.0,Middle
1091,2552,131750,99.0,Middle
1092,2553,61500,99.0,Middle
1093,2554,98500,99.0,Middle
1094,2555,108500,99.0,Middle
1095,2556,125000,99.0,Middle
1096,2557,79275,99.0,Middle
1097,2558,150000,99.0,Middle
1098,2559,136500,99.0,High
1099,2560,146500,99.0,High
1100,2561,148500,99.0,High
1101,2562,141500,99.0,High
1102,2563,135000,99.0,High
1103,2564,238000,99.0,High
1104,2565,153500,99.0,High
1105,2566,188000,99.0,High
1106,2567,140000,99.0,High
1107,2568,201000,99.0,
1108,2569,215000,99.0,
1109,2570,123900,99.0,Middle
1110,2571,170000,99.0,
1111,2572,200000,99.0,Middle
1112,2573,198000,99.0,
1113,2574,315000,99.0,High
1114,2575,141000,99.0,High
1115,2576,129850,99.0,Meeker
1116,2577,150909,99.0,High
1117,2578,75200,99.0,High
1118,2579,68104,99.0,High
1119,2580,119600,99.0,Meeker
1120,2581,140000,99.0,Meeker
1121,2582,124900,99.0,Meeker
1122,2583,375000,99.0,Mitchell
1123,2584,183500,99.0,
1124,2585,215000,99.0,Mitchell
1125,2586,245000,99.0,Mitchell
1126,2587,210000,99.0,
1127,2588,148000,99.0,
1128,2589,143000,99.0,Mitchell
1129,2590,244000,99.0,Middle
1130,2591,257000,99.0,Middle
1131,2592,231713,99.0,Middle
1132,2593,267300,99.0,Middle
1133,2594,174000,99.0,Middle
1134,2595,180500,99.0,
1135,2596,282000,99.0,Middle
1136,2597,178000,99.0,
1137,2598,279900,99.0,
1138,2599,392000,99.0,Middle
1139,2600,130000,99.0,Mitchell
1140,2601,140000,99.0,Mitchell
1141,2602,85500,99.0,Mitchell
1142,2603,106500,99.0,
1143,2604,93900,99.0,Mitchell
1144,2605,75190,99.0,Mitchell
1145,2606,153500,99.0,Mitchell
1146,2607,188000,99.0,
1147,2608,196000,99.0,Mitchell
1148,2609,157000,99.0,Mitchell
1149,2610,138000,99.0,Mitchell
1150,2611,80000,99.0,Mitchell
1151,2612,135000,99.0,
1152,2613,139000,99.0,Mitchell
1153,2614,124500,99.0,Mitchell
1154,2615,149900,99.0,
1155,2616,157500,99.0,Northwood
1156,2617,169000,99.0,
1157,2618,252000,99.0,
1158,2619,192100,99.0,Northwood
1159,2620,183500,99.0,High
1160,2621,170000,99.0,
1161,2622,202000,99.0,Fellows
1162,2623,250000,99.0,Northwood
1163,2624,309000,99.0,Northwood
1164,2625,270000,99.0,Northwood
1165,2626,183500,99.0,
1166,2627,130000,99.0,Fellows
1167,2628,457347,99.0,Northwood
1168,2629,545224,99.0,Northwood
1169,2630,356383,99.0,Northwood
1170,2631,535000,99.0,Northwood
1171,2632,401179,99.0,Northwood
1172,2633,318000,99.0,Northwood
1173,2634,470000,99.0,Northwood
1174,2635,169000,99.0,
1175,2636,188900,99.0,Fellows
1176,2637,172000,99.0,
1177,2638,294323,99.0,High
1178,2639,184500,99.0,Fellows
1179,2640,155000,99.0,Fellows
1180,2641,97500,99.0,Northwood
1181,2642,190000,99.0,Northwood
1182,2643,105500,99.0,Fellows
1183,2644,125500,99.0,Fellows
1184,2645,116000,99.0,Northwood
1185,2646,89000,99.0,Fellows
1186,2647,108000,99.0,Fellows
1187,2648,146300,99.0,Fellows
1188,2649,145000,99.0,Fellows
1189,2650,137500,99.0,Northwood
1190,2651,144000,99.0,Northwood
1191,2652,412083,99.0,High
1192,2653,252000,99.0,High
1193,2654,293000,99.0,High
1194,2655,415000,99.0,High
1195,2656,300000,99.0,High
1196,2657,338500,99.0,High
1197,2658,344133,99.0,High
1198,2659,298236,99.0,High
1199,2660,329900,99.0,High
1200,2661,372397,99.0,High
1201,2662,378000,99.0,High
1202,2663,279000,99.0,
1203,2664,282500,99.0,High
1204,2665,332200,99.0,High
1205,2666,310090,99.0,High
1206,2667,170440,99.0,High
1207,2668,169985,99.0,High
1208,2669,174190,99.0,High
1209,2670,258000,99.0,High
1210,2671,185101,99.0,High
1211,2672,210250,99.0,High
1212,2673,246990,99.0,
1213,2674,225000,99.0,
1214,2675,156820,99.0,High
1215,2676,201490,99.0,High
1216,2677,215000,99.0,
1217,2678,287602,99.0,
1218,2679,286000,99.0,High
1219,2680,300000,99.0,High
1220,2681,405000,99.0,
1221,2682,350000,99.0,High
1222,2683,584500,99.0,High
1223,2684,321000,99.0,
1224,2685,315000,99.0,
1225,2686,252000,99.0,High
1226,2687,336820,99.0,High
1227,2688,199000,99.0,High
1228,2689,198600,99.0,High
1229,2690,405749,99.0,High
1230,2691,200825,99.0,High
1231,2692,139500,99.0,Sawyer
1232,2693,186800,99.0,Sawyer
1233,2694,132000,99.0,Sawyer
1234,2695,184000,99.0,Sawyer
1235,2696,184900,99.0,Sawyer
1236,2697,187000,99.0,Sawyer
1237,2698,248500,99.0,Sawyer
1238,2699,172000,99.0,Sawyer
1239,2700,151000,99.0,Sawyer
1240,2701,150000,99.0,
1241,2702,129500,99.0,Sawyer
1242,2703,119500,99.0,Sawyer
1243,2704,144000,99.0,
1244,2705,126000,99.0,
1245,2706,116000,99.0,Sawyer
1246,2707,133500,99.0,
1247,2708,120875,99.0,
1248,2709,124000,99.0,
1249,2710,129200,99.0,
1250,2711,260000,99.0,Sawyer
1251,2712,334000,99.0,High
1252,2713,176400,99.0,High
1253,2714,147400,99.0,High
1254,2715,166000,99.0,
1255,2716,139000,99.0,
1256,2717,200000,99.0,High
1257,2718,221000,99.0,High
1258,2719,146500,99.0,High
1259,2720,164500,99.0,Fellows
1260,2721,142000,99.0,Fellows
1261,2722,155000,99.0,Fellows
1262,2723,157500,99.0,Fellows
1263,2724,140000,99.0,Fellows
1264,2725,124400,99.0,
1265,2726,158000,99.0,Fellows
1266,2727,185900,99.0,Fellows
1267,2728,167000,99.0,
1268,2729,157500,99.0,Fellows
1269,2730,151500,99.0,Fellows
1270,2731,129800,99.0,Fellows
1271,2732,137000,99.0,Meeker
1272,2733,161000,99.0,Fellows
1273,2734,146500,99.0,Fellows
1274,2735,135000,99.0,Fellows
1275,2736,137000,99.0,Meeker
1276,2737,121000,99.0,Meeker
1277,2738,119000,99.0,
1278,2739,172000,99.0,
1279,2740,135000,99.0,Meeker
1280,2741,132000,99.0,Northwood
1281,2742,162000,99.0,
1282,2743,148000,99.0,Meeker
1283,2744,153000,99.0,Meeker
1284,2745,156000,99.0,Meeker
1285,2746,139500,99.0,Meeker
1286,2747,155000,99.0,Meeker
1287,2748,127000,99.0,Meeker
1288,2749,133500,99.0,Meeker
1289,2750,125000,99.0,Meeker
1290,2751,142000,99.0,Meeker
1291,2752,167000,99.0,Meeker
1292,2753,159000,99.0,Meeker
1293,2754,180000,99.0,Meeker
1294,2755,127000,99.0,Meeker
1295,2756,99800,99.0,Meeker
1296,2757,68000,99.0,Meeker
1297,2758,86900,99.0,Meeker
1298,2759,155500,99.0,Meeker
1299,2760,80000,99.0,Meeker
1300,2761,165000,99.0,Meeker
1301,2762,147000,99.0,Meeker
1302,2763,183000,99.0,Meeker
1303,2764,157500,99.0,Meeker
1304,2765,277500,99.0,
1305,2766,147500,99.0,Meeker
1306,2767,81400,99.0,Meeker
1307,2768,119000,99.0,Meeker
1308,2769,146000,99.0,Meeker
1309,2770,120000,99.0,Meeker
1310,2771,105000,99.0,Meeker
1311,2772,124000,99.0,Meeker
1312,2773,169000,99.0,Meeker
1313,2774,135000,99.0,Meeker
1314,2775,111500,99.0,Meeker
1315,2776,156500,99.0,Meeker
1316,2777,139900,99.0,Meeker
1317,2778,105000,99.0,Meeker
1318,2779,111500,99.0,Meeker
1319,2780,108000,99.0,Meeker
1320,2781,111500,99.0,Meeker
1321,2782,105000,99.0,Meeker
1322,2783,96900,99.0,Meeker
1323,2784,135500,99.0,Meeker
1324,2785,139000,99.0,Meeker
1325,2786,61500,99.0,Meeker
1326,2787,120000,99.0,Meeker
1327,2788,64000,99.0,Meeker
1328,2789,155000,99.0,Meeker
1329,2790,93500,99.0,Meeker
1330,2791,125000,99.0,Meeker
1331,2792,64500,99.0,Meeker
1332,2793,202500,99.0,Fellows
1333,2794,75000,99.0,Fellows
1334,2795,110000,99.0,Fellows
1335,2796,109000,99.0,Fellows
1336,2797,220000,99.0,Meeker
1337,2798,107000,99.0,High
1338,2799,116500,99.0,High
1339,2800,72000,99.0,High
1340,2801,90000,99.0,High
1341,2802,137500,99.0,Sawyer
1342,2803,150000,99.0,High
1343,2804,131000,99.0,Sawyer
1344,2805,125000,99.0,Sawyer
1345,2806,80000,99.0,Middle
1346,2807,157000,99.0,Middle
1347,2808,153600,99.0,
1348,2809,132000,99.0,Sawyer
1349,2810,142500,99.0,Sawyer
1350,2811,165000,99.0,
1351,2812,160500,99.0,
1352,2813,156500,99.0,
1353,2814,157000,99.0,Sawyer
1354,2815,105000,99.0,
1355,2816,278000,99.0,
1356,2817,164000,99.0,Sawyer
1357,2818,130000,99.0,Sawyer
1358,2819,148400,99.0,
1359,2820,146000,99.0,Sawyer
1360,2821,128000,99.0,Sawyer
1361,2822,235000,99.0,Sawyer
1362,2823,415000,99.0,Sawyer
1363,2824,182000,99.0,Middle
1364,2825,135000,99.0,Middle
1365,2826,137000,99.0,Middle
1366,2827,149900,99.0,Middle
1367,2828,209000,99.0,Sawyer
1368,2829,224500,99.0,Sawyer
1369,2830,229800,99.0,Edwards
1370,2831,183600,99.0,Edwards
1371,2832,233555,99.0,Edwards
1372,2833,294900,99.0,Edwards
1373,2834,209700,99.0,Edwards
1374,2835,225000,99.0,Edwards
1375,2836,181000,99.0,Edwards
1376,2837,158900,99.0,Sawyer
1377,2838,145000,99.0,Edwards
1378,2839,187000,99.0,Edwards
1379,2840,193000,99.0,
1380,2841,196000,99.0,Edwards
1381,2842,217000,99.0,Edwards
1382,2843,157500,99.0,Edwards
1383,2844,174000,99.0,Edwards
1384,2845,119900,99.0,Edwards
1385,2846,222000,99.0,
1386,2847,214000,99.0,Edwards
1387,2848,220000,99.0,
1388,2849,197000,99.0,Edwards
1389,2850,268500,99.0,Edwards
1390,2851,210900,99.0,
1391,2852,227000,99.0,Edwards
1392,2853,237000,99.0,Edwards
1393,2854,133000,99.0,Edwards
1394,2855,207000,99.0,Edwards
1395,2856,203160,99.0,Edwards
1396,2857,195800,99.0,Edwards
1397,2858,198000,99.0,Edwards
1398,2859,98000,99.0,Edwards
1399,2860,127500,99.0,Middle
1400,2861,119900,99.0,Middle
1401,2862,196500,99.0,Middle
1402,2863,117250,99.0,Middle
1403,2864,229000,99.0,Middle
1404,2865,142500,99.0,Middle
1405,2866,134000,99.0,Middle
1406,2867,97900,99.0,Middle
1407,2868,92000,99.0,Middle
1408,2869,107000,99.0,Middle
1409,2870,125000,99.0,Middle
1410,2871,83000,99.0,Middle
1411,2872,35000,99.0,Middle
1412,2873,121000,99.0,Middle
1413,2874,137000,99.0,Middle
1414,2875,128000,99.0,High
1415,2876,160000,99.0,High
1416,2877,149000,99.0,Middle
1417,2878,167000,99.0,Middle
1418,2879,131000,99.0,Middle
1419,2880,112000,99.0,Middle
1420,2881,195000,99.0,High
1421,2882,194000,99.0,High
1422,2883,218000,99.0,High
1423,2884,199500,99.0,High
1424,2885,210000,99.0,High
1425,2886,257000,99.0,High
1426,2887,102000,99.0,High
1427,2888,145400,99.0,High
1428,2889,72000,99.0,High
1429,2890,85000,99.0,High
1430,2891,139000,99.0,High
1431,2892,51689,99.0,Meeker
1432,2893,115000,99.0,Meeker
1433,2894,78000,99.0,Meeker
1434,2895,375000,99.0,Mitchell
1435,2896,300000,99.0,Mitchell
1436,2897,242500,99.0,Mitchell
1437,2898,145000,99.0,Mitchell
1438,2899,209000,99.0,Mitchell
1439,2900,148000,99.0,Mitchell
1440,2901,250764,99.0,
1441,2902,202000,99.0,
1442,2903,320000,99.0,Middle
1443,2904,359900,99.0,Middle
1444,2905,81500,99.0,Mitchell
1445,2906,215000,99.0,Mitchell
1446,2907,104500,99.0,Mitchell
1447,2908,126500,99.0,Mitchell
1448,2909,146500,99.0,
1449,2910,73000,99.0,Mitchell
1450,2911,79400,99.0,Mitchell
1451,2912,140000,99.0,Mitchell
1452,2913,87550,99.0,Mitchell
1453,2914,79500,99.0,Mitchell
1454,2915,90500,99.0,Mitchell
1455,2916,71000,99.0,Mitchell
1456,2917,131000,99.0,Mitchell
1457,2918,132000,99.0,Mitchell
1458,2919,188000,99.0,Mitchell
1459,1,208500,,Edwards
1460,2,181500,,High
1461,3,223500,,Edwards
1462,4,140000,,High
1463,5,250000,,High
1464,6,143000,,Mitchell
1465,7,307000,,High
1466,8,200000,,
1467,9,129900,,Meeker
1468,10,118000,,Fellows
1469,11,129500,,Sawyer
1470,12,345000,,High
1471,13,144000,,
1472,14,279500,,Edwards
1473,15,157000,,
1474,16,132000,,Meeker
1475,17,149000,,
1476,18,90000,,Sawyer
1477,19,159000,,Sawyer
1478,20,139000,,Meeker
1479,21,325300,,High
1480,22,139400,,High
1481,23,230000,,Edwards
1482,24,129900,,Mitchell
1483,25,154000,,
1484,26,256300,,High
1485,27,134800,,Meeker
1486,28,306000,,High
1487,29,207500,,Meeker
1488,30,68500,,Fellows
1489,31,40000,,Meeker
1490,32,149350,,
1491,33,179900,,Edwards
1492,34,165500,,Meeker
1493,35,277500,,High
1494,36,309000,,High
1495,37,145000,,Edwards
1496,38,153000,,Meeker
1497,39,109000,,Meeker
1498,40,82000,,Middle
1499,41,160000,,Meeker
1500,42,170000,,Middle
1501,43,144000,,
1502,44,130250,,
1503,45,141000,,Meeker
1504,46,319900,,High
1505,47,239686,,
1506,48,249700,,High
1507,49,113000,,Meeker
1508,50,127000,,Sawyer
1509,51,177000,,
1510,52,114500,,Fellows
1511,53,110000,,High
1512,54,385000,,Sawyer
1513,55,130000,,Meeker
1514,56,180500,,Fellows
1515,57,172500,,High
1516,58,196500,,Edwards
1517,59,438780,,Northwood
1518,60,124900,,Edwards
1519,61,158000,,Sawyer
1520,62,101000,,High
1521,63,202500,,High
1522,64,140000,,Fellows
1523,65,219500,,
1524,66,317000,,High
1525,67,180000,,
1526,68,226000,,Edwards
1527,69,80000,,Meeker
1528,70,225000,,Sawyer
1529,71,244000,,Northwood
1530,72,129500,,Mitchell
1531,73,185000,,High
1532,74,144900,,Meeker
1533,75,107400,,Meeker
1534,76,91000,,Mitchell
1535,77,135750,,
1536,78,127000,,Meeker
1537,79,136500,,Sawyer
1538,80,110000,,Meeker
1539,81,193500,,Northwood
1540,82,153500,,Mitchell
1541,83,245000,,High
1542,84,126500,,Fellows
1543,85,168500,,
1544,86,260000,,High
1545,87,174000,,High
1546,88,164500,,High
1547,89,85000,,Meeker
1548,90,123600,,Edwards
1549,91,109900,,Meeker
1550,92,98600,,Northwood
1551,93,163500,,High
1552,94,133900,,Meeker
1553,95,204750,,Edwards
1554,96,185000,,
1555,97,214000,,Edwards
1556,98,94750,,Middle
1557,99,83000,,Sawyer
1558,100,128950,,Fellows
1559,101,205000,,
1560,102,178000,,Sawyer
1561,103,118964,,Sawyer
1562,104,198900,,Edwards
1563,105,169500,,
1564,106,250000,,High
1565,107,100000,,Meeker
1566,108,115000,,Meeker
1567,109,115000,,High
1568,110,190000,,Fellows
1569,111,136900,,Middle
1570,112,180000,,
1571,113,383970,,Edwards
1572,114,217000,,
1573,115,259500,,High
1574,116,176000,,High
1575,117,139000,,
1576,118,155000,,Middle
1577,119,320000,,Sawyer
1578,120,163990,,Edwards
1579,121,180000,,
1580,122,100000,,High
1581,123,136000,,Meeker
1582,124,153900,,Sawyer
1583,125,181000,,Fellows
1584,126,84500,,High
1585,127,128000,,
1586,128,87000,,Meeker
1587,129,155000,,Meeker
1588,130,150000,,Fellows
1589,131,226000,,Northwood
1590,132,244000,,
1591,133,150750,,Fellows
1592,134,220000,,
1593,135,180000,,Sawyer
1594,136,174000,,High
1595,137,143000,,
1596,138,171000,,Mitchell
1597,139,230000,,Edwards
1598,140,231500,,Edwards
1599,141,115000,,Northwood
1600,142,260000,,Edwards
1601,143,166000,,Meeker
1602,144,204000,,Edwards
1603,145,125000,,Sawyer
1604,146,130000,,Middle
1605,147,105000,,Fellows
1606,148,222500,,
1607,149,141000,,Sawyer
1608,150,115000,,
1609,151,122000,,Edwards
1610,152,372402,,High
1611,153,190000,,
1612,154,235000,,
1613,155,125000,,Meeker
1614,156,79000,,Middle
1615,157,109500,,Meeker
1616,158,269500,,Middle
1617,159,254900,,High
1618,160,320000,,Northwood
1619,161,162500,,
1620,162,412500,,High
1621,163,220000,,High
1622,164,103200,,Meeker
1623,165,152000,,Meeker
1624,166,127500,,Middle
1625,167,190000,,
1626,168,325624,,High
1627,169,183500,,High
1628,170,228000,,
1629,171,128500,,
1630,172,215000,,Northwood
1631,173,239000,,Northwood
1632,174,163000,,Northwood
1633,175,184000,,Middle
1634,176,243000,,Sawyer
1635,177,211000,,Sawyer
1636,178,172500,,
1637,179,501837,,Northwood
1638,180,100000,,Meeker
1639,181,177000,,
1640,182,200100,,High
1641,183,120000,,Middle
1642,184,200000,,Meeker
1643,185,127000,,Fellows
1644,186,475000,,Meeker
1645,187,173000,,
1646,188,135000,,Meeker
1647,189,153337,,Sawyer
1648,190,286000,,Northwood
1649,191,315000,,High
1650,192,184000,,
1651,193,192000,,Edwards
1652,194,130000,,Middle
1653,195,127000,,Edwards
1654,196,148500,,Northwood
1655,197,311872,,High
1656,198,235000,,Meeker
1657,199,104000,,Meeker
1658,200,274900,,High
1659,201,140000,,Middle
1660,202,171500,,Mitchell
1661,203,112000,,Meeker
1662,204,149000,,
1663,205,110000,,Meeker
1664,206,180500,,Fellows
1665,207,143900,,Sawyer
1666,208,141000,,
1667,209,277000,,
1668,210,145000,,Fellows
1669,211,98000,,Middle
1670,212,186000,,Middle
1671,213,252678,,High
1672,214,156000,,Edwards
1673,215,161750,,
1674,216,134450,,Meeker
1675,217,210000,,Edwards
1676,218,107000,,Meeker
1677,219,311500,,
1678,220,167240,,High
1679,221,204900,,Edwards
1680,222,200000,,
1681,223,179900,,High
1682,224,97000,,Northwood
1683,225,386250,,High
1684,226,112000,,Fellows
1685,227,290000,,High
1686,228,106000,,Fellows
1687,229,125000,,Sawyer
1688,230,192500,,High
1689,231,148000,,Meeker
1690,232,403000,,High
1691,233,94500,,Fellows
1692,234,128200,,Edwards
1693,235,216500,,
1694,236,89500,,Northwood
1695,237,185500,,Edwards
1696,238,194500,,
1697,239,318000,,High
1698,240,113000,,Middle
1699,241,262500,,High
1700,242,110500,,Meeker
1701,243,79000,,Meeker
1702,244,120000,,Sawyer
1703,245,205000,,
1704,246,241500,,Fellows
1705,247,137000,,Meeker
1706,248,140000,,Meeker
1707,249,180000,,Edwards
1708,250,277000,,
1709,251,76500,,Fellows
1710,252,235000,,Mitchell
1711,253,173000,,Sawyer
1712,254,158000,,Fellows
1713,255,145000,,Northwood
1714,256,230000,,High
1715,257,207500,,High
1716,258,220000,,Edwards
1717,259,231500,,Edwards
1718,260,97000,,Meeker
1719,261,176000,,
1720,262,276000,,Edwards
1721,263,151000,,Sawyer
1722,264,130000,,Meeker
1723,265,73000,,Meeker
1724,266,175500,,High
1725,267,185000,,Fellows
1726,268,179500,,Middle
1727,269,120500,,High
1728,270,148000,,
1729,271,266000,,High
1730,272,241500,,Sawyer
1731,273,290000,,High
1732,274,139000,,Meeker
1733,275,124500,,Mitchell
1734,276,205000,,Fellows
1735,277,201000,,Mitchell
1736,278,141000,,Northwood
1737,279,415298,,High
1738,280,192000,,Sawyer
1739,281,228500,,Sawyer
1740,282,185000,,High
1741,283,207500,,High
1742,284,244600,,High
1743,285,179200,,Sawyer
1744,286,164700,,High
1745,287,159000,,Meeker
1746,288,88000,,
1747,289,122000,,
1748,290,153575,,Fellows
1749,291,233230,,Edwards
1750,292,135900,,Middle
1751,293,131000,,Middle
1752,294,235000,,
1753,295,167000,,Fellows
1754,296,142500,,Mitchell
1755,297,152000,,High
1756,298,239000,,High
1757,299,175000,,High
1758,300,158500,,High
1759,301,157000,,High
1760,302,267000,,Edwards
1761,303,205000,,Edwards
1762,304,149900,,Edwards
1763,305,295000,,Meeker
1764,306,305900,,Edwards
1765,307,225000,,Sawyer
1766,308,89500,,
1767,309,82500,,
1768,310,360000,,High
1769,311,165600,,
1770,312,132000,,Meeker
1771,313,119900,,Meeker
1772,314,375000,,Middle
1773,315,178000,,Meeker
1774,316,188500,,High
1775,317,260000,,High
1776,318,270000,,High
1777,319,260000,,High
1778,320,187500,,
1779,321,342643,,High
1780,322,354000,,High
1781,323,301000,,Sawyer
1782,324,126175,,Meeker
1783,325,242000,,Meeker
1784,326,87000,,Meeker
1785,327,324000,,High
1786,328,145250,,Meeker
1787,329,214500,,
1788,330,78000,,High
1789,331,119000,,
1790,332,139000,,Meeker
1791,333,284000,,High
1792,334,207000,,High
1793,335,192000,,Fellows
1794,336,228950,,
1795,337,377426,,Northwood
1796,338,214000,,Edwards
1797,339,202500,,High
1798,340,155000,,Meeker
1799,341,202900,,Middle
1800,342,82000,,Sawyer
1801,343,87500,,
1802,344,266000,,High
1803,345,85000,,Mitchell
1804,346,140200,,Fellows
1805,347,151500,,
1806,348,157500,,
1807,349,154000,,High
1808,350,437154,,High
1809,351,318061,,High
1810,352,190000,,
1811,353,95000,,Middle
1812,354,105900,,Meeker
1813,355,140000,,Middle
1814,356,177500,,Edwards
1815,357,173000,,
1816,358,134000,,Mitchell
